initial_mode,states,Wind,GF,GFPRED,GFACT,kill_switch,modes,throttle,max_deviation,max_altitude,duration,final_landing_state,freefall_occurred,mission_complete
AUTO.LAND,Arm,1,No,None,None,No,OFFBOARD,-100.0,0.24981742,12.7516,76.0,True,False,True
OFFBOARD,Flying,1,No,None,None,No,AUTO.LAND,100.0,30.8949003,3.226796,22.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,ALTCTL,0.0,26.0454616,3.3312879,20.0,True,False,False
OFFBOARD,Takeoff,1,No,None,None,No,AUTO.RTL,-100.0,34.7769074,0.012725356,10.0,True,False,False
OFFBOARD,Takeoff,1,No,None,None,No,POSCTL,615.0,34.708788,13.662039,104.0,True,False,False
AUTO.LAND,Disarm,1,No,None,None,No,AUTO.RTL,100.0,0.11904867,12.8767,81.0,True,False,False
AUTO.LAND,Land,1,No,None,None,No,AUTO.LAND,0.0,0.262920868,12.666765,77.0,True,False,False
OFFBOARD,Hover,1,No,None,None,No,AUTO.LOITER,-100.0,14.8086932,12.549657,50.0,True,False,False
OFFBOARD,Hover,1,No,None,None,No,OFFBOARD,100.0,0.21994886,12.738292,85.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,ALTCTL,600.0,0.3270599357,12.701108,76.0,True,False,True
OFFBOARD,Flying,1,No,None,None,No,OFFBOARD,570.0,0.2749136,12.73473,77.0,True,False,True
AUTO.LAND,Land,1,No,None,None,No,AUTO.RTL,-100.0,0.15113883,12.75944,77.0,True,False,False
AUTO.LAND,Land,1,No,None,None,No,AUTO.LOITER,570.0,0.30518892,12.859802,87.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,AUTO.RTL,0.0,30.9553034,3.1324418,21.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,OFFBOARD,300.0,0.0700648999999999,12.625277,134.0,True,False,True
OFFBOARD,Takeoff,1,No,None,None,No,STABILIZED,435.0,34.6047752,3.408194,92.0,True,False,False
AUTO.LAND,Land,1,No,None,None,No,ALTCTL,550.0,0.28779032,12.701367,87.0,True,False,False
OFFBOARD,Hover,1,No,None,None,No,POSCTL,0.0,14.82875885,12.606967,50.0,True,False,False
AUTO.LAND,Land,1,No,None,None,No,AUTO.RTL,100.0,0.21691861,12.808784,78.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,OFFBOARD,0.0,0.25401102,12.788495,76.0,True,False,True
OFFBOARD,Takeoff,1,No,None,None,No,AUTO.LOITER,570.0,34.7308947,2.53857,91.0,True,False,False
AUTO.LAND,Disarm,1,No,None,None,No,AUTO.LAND,100.0,0.303317936,12.666777,77.0,True,False,True
OFFBOARD,Hover,1,No,None,None,No,ALTCTL,0.0,14.7955349,12.512632,49.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,AUTO.LAND,-100.0,0.220486835,12.839575,77.0,True,False,True
AUTO.LAND,Disarm,1,No,None,None,No,OFFBOARD,100.0,0.286836415,12.798271,76.0,True,False,True
AUTO.LAND,Land,1,No,None,None,No,POSCTL,0.0,0.314975253,12.764662,78.0,True,False,False
OFFBOARD,Takeoff,1,No,None,None,No,ALTCTL,615.0,34.7751153,13.377571,104.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,STABILIZED,435.0,31.7056666,8.73335,99.0,True,False,False
AUTO.LAND,Land,1,No,None,None,No,OFFBOARD,-100.0,0.22692315,12.77783,77.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,AUTO.RTL,-100.0,0.282190982,12.715485,77.0,True,False,True
AUTO.LAND,Disarm,1,No,None,None,No,ALTCTL,0.0,0.2997665,12.743744,76.0,True,False,True
AUTO.LAND,Arm,1,No,None,None,No,OFFBOARD,100.0,0.296207687,12.779973,75.0,True,False,True
OFFBOARD,Flying,1,No,None,None,No,ALTCTL,600.0,30.9017887,13.733606,105.0,True,False,False
OFFBOARD,Hover,1,No,None,None,No,ALTCTL,550.0,14.7728707,12.658207,102.0,True,False,False
OFFBOARD,Hover,1,No,None,None,No,STABILIZED,450.0,14.8316835,68.236885,152.0,True,False,False
AUTO.LAND,Disarm,1,No,None,None,No,OFFBOARD,0.0,0.24648018,12.727707,76.0,True,False,True
OFFBOARD,Hover,1,No,None,None,No,POSCTL,260.0,14.879171,12.614266,89.0,True,False,False
AUTO.LAND,Land,1,No,None,None,No,AUTO.LAND,300.0,0.21282049,12.75106,87.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,AUTO.LOITER,300.0,0.301846288,12.664678,81.0,True,False,True
AUTO.LAND,Disarm,1,No,None,None,No,POSCTL,615.0,0.19759742,12.725989,77.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,AUTO.LOITER,570.0,0.285361968,12.809136,76.0,True,False,True
AUTO.LAND,Land,1,No,None,None,No,ALTCTL,600.0,0.273210995,12.720901,88.0,True,False,False
OFFBOARD,Takeoff,1,No,None,None,No,OFFBOARD,570.0,0.22812253,12.7561455,82.0,True,False,True
AUTO.LAND,Arm,1,No,None,None,No,AUTO.LAND,300.0,0.247879565,12.711744,77.0,True,False,True
AUTO.LAND,Disarm,1,No,None,None,No,AUTO.LAND,-100.0,0.2887323,12.643168,77.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,AUTO.LAND,100.0,0.1251667,12.895356,80.0,True,False,True
AUTO.LAND,Land,1,No,None,None,No,POSCTL,550.0,0.313591827,12.790922,87.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,OFFBOARD,-100.0,0.09589577,12.675813,77.0,True,False,True
OFFBOARD,Hover,1,No,None,None,No,POSCTL,615.0,14.78780915,22.238173,113.0,True,False,False
AUTO.LAND,Disarm,1,No,None,None,No,STABILIZED,435.0,0.276357457,12.768479,77.0,True,False,False
AUTO.LAND,Land,1,No,None,None,No,AUTO.LOITER,-100.0,0.22050928,12.858788,77.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,STABILIZED,450.0,31.5483572,88.49012,179.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,AUTO.LOITER,300.0,29.3540067,3.3970172,114.0,True,False,False
OFFBOARD,Hover,1,No,None,None,No,AUTO.LAND,100.0,14.77658845,12.524478,55.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,ALTCTL,615.0,0.21983907,12.787034,76.0,True,False,True
OFFBOARD,Takeoff,1,No,None,None,No,AUTO.LAND,0.0,34.8733046,0.027904093,10.0,True,False,False
AUTO.LAND,Land,1,No,None,None,No,AUTO.LOITER,100.0,0.309765967,12.854252,77.0,True,False,False
OFFBOARD,Hover,1,No,None,None,No,AUTO.LOITER,570.0,14.818099,16.44396,107.0,True,False,False
AUTO.LAND,Land,1,No,None,None,No,STABILIZED,0.0,0.296909341,12.735735,76.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,AUTO.LOITER,0.0,29.3356037,3.4319897,112.0,True,False,False
OFFBOARD,Takeoff,1,No,None,None,No,OFFBOARD,0.0,0.286837615,12.758307,83.0,True,False,True
OFFBOARD,Takeoff,1,No,None,None,No,AUTO.LOITER,-100.0,34.7989614,0.017431905,10.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,POSCTL,615.0,0.285221692,12.694741,76.0,True,False,True
OFFBOARD,Hover,1,No,None,None,No,POSCTL,550.0,14.6409278,12.869868,103.0,True,False,False
AUTO.LAND,Land,1,No,None,None,No,STABILIZED,435.0,0.2872332,12.734005,89.0,True,False,False
AUTO.LAND,Land,1,No,None,None,No,POSCTL,615.0,0.304997828,12.676505,89.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,AUTO.LAND,-100.0,31.0300316,3.4083772,23.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,POSCTL,260.0,0.299740117,12.877836,77.0,True,False,True
OFFBOARD,Takeoff,1,No,None,None,No,AUTO.LOITER,100.0,34.855633,0.0056544524,10.0,True,False,False
AUTO.LAND,Land,1,No,None,None,No,AUTO.LAND,100.0,0.17148875,12.7469425,77.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,AUTO.LOITER,570.0,30.696029,7.2021546,97.0,True,False,False
OFFBOARD,Hover,1,No,None,None,No,STABILIZED,435.0,14.69918348,12.546097,91.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,AUTO.RTL,570.0,30.7761182,7.5417604,98.0,True,False,False
AUTO.LAND,Disarm,1,No,None,None,No,STABILIZED,445.0,0.18643288,12.772143,77.0,True,False,False
OFFBOARD,Hover,1,No,None,None,No,AUTO.LOITER,300.0,14.8956979,12.477952,92.0,True,False,False
AUTO.LAND,Disarm,1,No,None,None,No,ALTCTL,260.0,0.280311495,12.781566,78.0,True,False,True
OFFBOARD,Hover,1,No,None,None,No,AUTO.RTL,570.0,14.87785037,16.851122,107.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,AUTO.LOITER,-100.0,30.3534872,3.302862,21.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,OFFBOARD,300.0,0.23983699,12.746771,76.0,True,False,True
AUTO.LAND,Disarm,1,No,None,None,No,AUTO.LOITER,-100.0,0.301761357,12.707657,78.0,True,False,True
OFFBOARD,Flying,1,No,None,None,No,AUTO.LOITER,100.0,30.7166419,3.258072,23.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,AUTO.RTL,570.0,34.799576,0.016029352,86.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,OFFBOARD,0.0,0.21117589,12.57165,83.0,True,False,True
AUTO.LAND,Arm,1,No,None,None,No,AUTO.RTL,100.0,0.304237751,12.738018,76.0,True,False,True
OFFBOARD,Takeoff,1,No,None,None,No,AUTO.LAND,-100.0,34.7716893,0.011432759,10.0,True,False,False
AUTO.LAND,Land,1,No,None,None,No,ALTCTL,260.0,0.290050164,12.785679,87.0,True,False,False
AUTO.LAND,Land,1,No,None,None,No,POSCTL,600.0,0.294554952,12.78135,89.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,ALTCTL,550.0,0.25538285,12.690569,77.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,AUTO.RTL,100.0,31.260771,3.122313,23.0,True,False,False
OFFBOARD,Takeoff,1,No,None,None,No,ALTCTL,0.0,34.8879959,0.029044293,10.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,STABILIZED,450.0,0.19575873,12.869403,77.0,True,False,True
OFFBOARD,Hover,1,No,None,None,No,AUTO.RTL,100.0,14.7080555,12.571379,55.0,True,False,False
AUTO.LAND,Disarm,1,No,None,None,No,AUTO.LAND,570.0,0.23182912,12.676283,77.0,True,False,True
OFFBOARD,Takeoff,1,No,None,None,No,POSCTL,0.0,34.8618508,0.022727542,10.0,True,False,False
AUTO.LAND,Disarm,1,No,None,None,No,ALTCTL,615.0,0.2096424,12.833092,86.0,True,False,False
OFFBOARD,Takeoff,1,No,None,None,No,POSCTL,260.0,34.7945087,0.007945622,86.0,True,False,False
OFFBOARD,Takeoff,1,No,None,None,No,POSCTL,600.0,33.550260244,7.5780807,91.0,True,False,False
AUTO.LAND,Disarm,1,No,None,None,No,ALTCTL,600.0,0.11843358,12.720429,77.0,True,False,True
AUTO.LAND,Disarm,1,No,None,None,No,AUTO.LOITER,300.0,0.27201944,12.72368,77.0,True,False,True
OFFBOARD,Hover,1,No,None,None,No,STABILIZED,445.0,14.9105937,55.263477,146.0,True,False,False
AUTO.LAND,Disarm,1,No,None,None,No,ALTCTL,550.0,0.24494647,12.817325,77.0,True,False,True
AUTO.LAND,Disarm,1,No,None,None,No,POSCTL,0.0,0.0828203,12.82763,79.0,True,False,True
AUTO.LAND,Land,1,No,None,None,No,STABILIZED,445.0,0.289924703,12.728352,98.0,True,False,False
OFFBOARD,Hover,1,No,None,None,No,OFFBOARD,0.0,0.291700138,12.753375,86.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,AUTO.LOITER,-100.0,0.3229845651,12.847623,76.0,True,False,True
OFFBOARD,Takeoff,1,No,None,None,No,POSCTL,550.0,34.6688193,0.06468675,87.0,True,False,False
AUTO.LAND,Disarm,1,No,None,None,No,POSCTL,550.0,0.295449607,12.877317,76.0,True,False,True
AUTO.LAND,Arm,1,No,None,None,No,OFFBOARD,570.0,0.18560036,12.792424,76.0,True,False,True
AUTO.LAND,Land,1,No,None,None,No,AUTO.RTL,570.0,0.258620955,12.721849,88.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,AUTO.LAND,570.0,30.9647684,6.06271,94.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,AUTO.LAND,0.0,0.20941101,12.84979,75.0,True,False,True
AUTO.LAND,Land,1,No,None,None,No,OFFBOARD,570.0,0.31711916,12.812183,87.0,True,False,False
AUTO.LAND,Disarm,1,No,None,None,No,AUTO.RTL,-100.0,0.20730232,12.711396,77.0,True,False,False
AUTO.LAND,Disarm,1,No,None,None,No,AUTO.LOITER,0.0,0.299707767,12.768934,77.0,True,False,True
OFFBOARD,Takeoff,1,No,None,None,No,AUTO.LOITER,0.0,34.7330179,0.058710605,10.0,True,False,False
OFFBOARD,Hover,1,No,None,None,No,AUTO.LAND,-100.0,0.21370065,12.685988,80.0,True,False,True
OFFBOARD,Hover,1,No,None,None,No,POSCTL,600.0,14.84727074,20.95063,112.0,True,False,False
OFFBOARD,Takeoff,1,No,None,None,No,ALTCTL,260.0,34.778657,0.03202238,87.0,True,False,False
AUTO.LAND,Disarm,1,No,None,None,No,AUTO.RTL,300.0,0.278949253,12.77362,76.0,True,False,False
AUTO.LAND,Disarm,1,No,None,None,No,AUTO.LAND,0.0,0.309420003,12.898402,77.0,True,False,True
OFFBOARD,Takeoff,1,No,None,None,No,ALTCTL,550.0,34.928141,0.026390966,86.0,True,False,False
AUTO.LAND,Disarm,1,No,None,None,No,STABILIZED,225.0,0.21265179,12.784691,77.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,AUTO.LOITER,100.0,0.284311235,12.858535,77.0,True,False,True
AUTO.LAND,Land,1,No,None,None,No,AUTO.LAND,-100.0,0.27175066,12.821746,82.0,True,False,False
OFFBOARD,Hover,1,No,None,None,No,STABILIZED,225.0,14.07463533,12.6125765,132.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,AUTO.RTL,300.0,29.630874,3.2489574,290.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,STABILIZED,225.0,0.23730782,12.846548,76.0,True,False,True
OFFBOARD,Takeoff,1,No,None,None,No,AUTO.RTL,570.0,34.8888095,1.5700978,89.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,POSCTL,0.0,0.286874775,12.802348,76.0,True,False,True
OFFBOARD,Flying,1,No,None,None,No,AUTO.LAND,0.0,31.481112,3.147562,22.0,True,False,False
OFFBOARD,Hover,1,No,None,None,No,ALTCTL,615.0,14.8980482,21.86235,112.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,ALTCTL,260.0,0.301918855,12.681746,76.0,True,False,True
OFFBOARD,Hover,1,No,None,None,No,AUTO.LAND,300.0,14.8052497,12.586555,92.0,True,False,False
AUTO.LAND,Land,1,No,None,None,No,AUTO.LOITER,None,0.17322081,12.5796,88.0,True,False,False
AUTO.LAND,Land,1,No,None,None,No,AUTO.LAND,None,0.10951187,12.680606,84.0,True,False,False
OFFBOARD,Takeoff,1,No,None,None,No,OFFBOARD,None,0.12359907,12.614548,77.0,True,False,False
OFFBOARD,Hover,1,No,None,None,No,POSCTL,None,0.16915673,12.674323,77.0,True,False,True
AUTO.LAND,Disarm,1,No,None,None,No,POSCTL,None,0.14488229,12.626176,77.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,AUTO.LAND,None,31.131531,3.2237558,22.0,True,False,False
AUTO.LAND,Land,1,No,None,None,No,OFFBOARD,None,0.16440612,12.59226,77.0,True,False,True
OFFBOARD,Hover,1,No,None,None,No,STABILIZED,None,0.17086926,12.639913,77.0,True,False,True
OFFBOARD,Flying,1,No,None,None,No,ALTCTL,None,0.11440697,12.547815,77.0,True,False,True
OFFBOARD,Flying,1,No,None,None,No,STABILIZED,None,0.16421486,12.60422,77.0,True,False,True
AUTO.LAND,Arm,1,No,None,None,No,ALTCTL,None,0.11913258,12.65777,77.0,True,False,True
AUTO.LAND,Land,1,No,None,None,No,AUTO.RTL,None,0.1146293,12.746214,82.0,True,False,False
OFFBOARD,Takeoff,1,No,None,None,No,ALTCTL,None,0.15445997,12.671239,77.0,True,False,True
AUTO.LAND,Land,1,No,None,None,No,ALTCTL,None,0.1045928,12.737523,77.0,True,False,False
OFFBOARD,Takeoff,1,No,None,None,No,STABILIZED,None,0.0910948999999999,12.746101,77.0,True,False,True
AUTO.LAND,Arm,1,No,None,None,No,AUTO.LOITER,None,0.17713444,12.693064,77.0,True,False,True
OFFBOARD,Takeoff,1,No,None,None,No,AUTO.LOITER,None,35.0613792,0.3325558,88.0,True,False,False
OFFBOARD,Hover,1,No,None,None,No,AUTO.RTL,None,14.85969825,29.826893,85.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,AUTO.RTL,None,0.17137836,12.585125,77.0,True,False,True
AUTO.LAND,Disarm,1,No,None,None,No,AUTO.RTL,None,0.0831854999999999,12.775831,77.0,True,False,False
OFFBOARD,Hover,1,No,None,None,No,AUTO.LOITER,None,0.16121513,12.641703,79.0,True,False,True
OFFBOARD,Flying,1,No,None,None,No,OFFBOARD,None,0.15504354,12.577362,77.0,True,False,True
OFFBOARD,Hover,1,No,None,None,No,AUTO.LAND,None,0.11924049,12.597263,80.0,True,False,True
AUTO.LAND,Disarm,1,No,None,None,No,STABILIZED,None,0.17974544,12.672102,77.0,True,False,False
AUTO.LAND,Disarm,1,No,None,None,No,AUTO.LOITER,None,0.19851591,12.579341,76.0,True,False,True
AUTO.LAND,Land,1,No,None,None,No,STABILIZED,None,0.16280513,12.602525,77.0,True,False,False
OFFBOARD,Takeoff,1,No,None,None,No,POSCTL,None,0.0578984,12.664497,76.0,True,False,True
AUTO.LAND,Disarm,1,No,None,None,No,ALTCTL,None,0.21141168,12.587199,77.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,AUTO.RTL,None,31.4628448,3.3269253,23.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,POSCTL,None,0.13053657,12.677116,77.0,True,False,True
AUTO.LAND,Arm,1,No,None,None,No,AUTO.LAND,None,0.1612801,12.627285,77.0,True,False,True
OFFBOARD,Takeoff,1,No,None,None,No,AUTO.LAND,None,34.7901309,0.074913755,10.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,OFFBOARD,None,0.1343233,12.544518,76.0,True,False,True
OFFBOARD,Hover,1,No,None,None,No,ALTCTL,None,0.11283,12.592866,77.0,True,False,True
AUTO.LAND,Arm,1,No,None,None,No,STABILIZED,None,0.1367094,12.649356,77.0,True,False,True
AUTO.LAND,Land,1,No,None,None,No,POSCTL,None,0.17125806,12.652211,77.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,AUTO.LOITER,None,30.9465267,3.2235682,92.0,True,False,False
AUTO.LAND,Disarm,1,No,None,None,No,OFFBOARD,None,0.16300036,12.593258,78.0,True,False,True
AUTO.LAND,Disarm,1,No,None,None,No,AUTO.LAND,None,0.1428602,12.692475,77.0,True,False,True
OFFBOARD,Takeoff,1,No,None,None,No,AUTO.RTL,None,34.7329558,0.02274483,87.0,True,False,False
OFFBOARD,Hover,1,No,None,None,No,OFFBOARD,None,0.1617437,12.65032,77.0,True,False,True
OFFBOARD,Flying,1,No,None,None,No,POSCTL,None,0.13329548,12.575384,77.0,True,False,True
OFFBOARD,Takeoff,1,No,None,None,No,STABILIZED,225.0,34.7221497,0.04600167,87.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,ALTCTL,0.0,0.07860011,12.987356,83.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,STABILIZED,0.0,33.3744527,2.6214242,24.0,True,True,False
AUTO.LAND,Arm,1,No,None,None,No,POSCTL,615.0,0.0109630000000038,12.854597,85.0,True,False,False
OFFBOARD,Takeoff,1,No,None,None,No,AUTO.LOITER,550.0,34.1702879,0.08589076,162.0,False,False,False
OFFBOARD,Takeoff,1,No,None,None,No,STABILIZED,445.0,33.28055933,64.032646,162.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,AUTO.LOITER,600.0,31.1249456,3.12641,92.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,AUTO.RTL,260.0,0.07641567,12.813224,84.0,True,False,False
OFFBOARD,Hover,1,No,None,None,No,AUTO.LOITER,550.0,5.42938,12.51604,104.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,ALTCTL,600.0,0.15267307,12.848642,83.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,AUTO.LAND,550.0,29.6539383,3.2460394,92.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,STABILIZED,445.0,0.14715314,13.001737,77.0,True,False,True
OFFBOARD,Hover,1,No,None,None,No,AUTO.LOITER,0.0,4.991514,12.588201,58.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,STABILIZED,0.0,0.19129235,12.914307,85.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,AUTO.LOITER,550.0,30.9350125,2.9133427,93.0,True,False,False
OFFBOARD,Takeoff,1,No,None,None,No,POSCTL,615.0,34.3423276,12.996174,104.0,True,False,False
OFFBOARD,Hover,1,No,None,None,No,POSCTL,0.0,4.850789,12.711088,59.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,POSCTL,615.0,30.6122474,15.70089,108.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,STABILIZED,225.0,33.13388252,2.617556,88.0,True,False,False
OFFBOARD,Takeoff,1,No,None,None,No,POSCTL,550.0,33.81531557,0.38804713,166.0,True,False,False
OFFBOARD,Hover,1,No,None,None,No,ALTCTL,600.0,0.15442075,17.569866,112.0,True,False,False
AUTO.LAND,Land,1,No,None,None,No,POSCTL,260.0,0.18392813,12.802254,87.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,OFFBOARD,260.0,0.14832823,12.770041,83.0,True,False,True
AUTO.LAND,Arm,1,No,None,None,No,ALTCTL,615.0,0.20723008,12.793021,86.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,AUTO.LOITER,600.0,0.0097389999999997,12.765753,83.0,True,False,False
OFFBOARD,Hover,1,No,None,None,No,AUTO.RTL,0.0,5.312567,12.570435,58.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,OFFBOARD,550.0,0.17626728,12.8523,83.0,True,False,False
AUTO.LAND,Land,1,No,None,None,No,ALTCTL,550.0,0.19525413,12.850693,88.0,True,False,False
AUTO.LAND,Land,1,No,None,None,No,AUTO.LOITER,615.0,0.1335812,12.789352,88.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,ALTCTL,600.0,29.427089,10.581189,105.0,True,False,False
OFFBOARD,Takeoff,1,No,None,None,No,AUTO.RTL,600.0,34.3889326,7.854791,109.0,True,False,False
OFFBOARD,Takeoff,1,No,None,None,No,STABILIZED,435.0,34.9677511,3.465371,98.0,True,False,False
AUTO.LAND,Land,1,No,None,None,No,STABILIZED,225.0,0.22106982,13.012039,88.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,AUTO.RTL,0.0,30.2176916,2.96083,29.0,True,False,False
OFFBOARD,Takeoff,1,No,None,None,No,OFFBOARD,0.0,0.17147274,13.075074,93.0,True,False,False
OFFBOARD,Hover,1,No,None,None,No,STABILIZED,445.0,0.1205541,51.381454,147.0,True,False,False
AUTO.LAND,Land,1,No,None,None,No,AUTO.LOITER,550.0,0.14967012,12.907927,87.0,True,False,False
AUTO.LAND,Land,1,No,None,None,No,STABILIZED,445.0,0.22140061,12.86656,94.0,True,False,False
OFFBOARD,Takeoff,1,No,None,None,No,ALTCTL,0.0,34.8892318,0.1031686,10.0,True,False,False
OFFBOARD,Takeoff,1,No,None,None,No,AUTO.LOITER,0.0,34.9169556,0.08739368,10.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,AUTO.LOITER,615.0,30.9273345,13.41537,105.0,True,False,False
OFFBOARD,Takeoff,1,No,None,None,No,STABILIZED,450.0,34.662902,93.162964,289.0,True,False,False
AUTO.LAND,Land,1,No,None,None,No,AUTO.RTL,600.0,0.0403900000000021,12.848746,89.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,ALTCTL,615.0,27.0975303,13.62477,108.0,True,False,False
OFFBOARD,Takeoff,1,No,None,None,No,AUTO.LAND,550.0,34.9344563,0.10795968,10.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,AUTO.LAND,0.0,31.057916,2.87048,29.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,ALTCTL,0.0,9.75415,2.830319,188.0,False,False,False
AUTO.LAND,Arm,1,No,None,None,No,STABILIZED,435.0,0.14185968,12.823938,78.0,True,False,True
OFFBOARD,Takeoff,1,No,None,None,No,AUTO.RTL,260.0,34.7862054,0.005725088,519.0,False,False,False
OFFBOARD,Hover,1,No,None,None,No,STABILIZED,450.0,0.16975388,67.24593,162.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,STABILIZED,435.0,32.0573145,7.8933215,102.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,STABILIZED,450.0,25.574918,83.93257,178.0,True,False,False
OFFBOARD,Takeoff,1,No,None,None,No,AUTO.LOITER,615.0,34.9153264,13.209737,105.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,OFFBOARD,260.0,0.14418818,12.780844,95.0,True,False,False
AUTO.LAND,Land,1,No,None,None,No,OFFBOARD,550.0,0.16695842,12.7897,84.0,True,False,False
OFFBOARD,Takeoff,1,No,None,None,No,AUTO.LAND,600.0,34.8546607,11.029792,102.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,STABILIZED,450.0,0.17263497,12.798652,77.0,True,False,True
AUTO.LAND,Land,1,No,None,None,No,OFFBOARD,600.0,0.21550965,12.839366,88.0,True,False,False
OFFBOARD,ReceiveMission,1,No,None,None,No,OFFBOARD,550.0,33.06858375,2.509105,129.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,AUTO.RTL,0.0,0.02804394,12.973398,84.0,True,False,False
AUTO.LAND,Land,1,No,None,None,No,AUTO.LOITER,600.0,0.20882443,12.8447895,88.0,True,False,False
OFFBOARD,Takeoff,1,No,None,None,No,AUTO.LAND,260.0,34.705628,0.008584153,134.0,False,False,False
OFFBOARD,Takeoff,1,No,None,None,No,ALTCTL,615.0,34.535348,12.448593,108.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,STABILIZED,225.0,0.0980958,12.730863,193.0,True,False,False
OFFBOARD,Hover,1,No,None,None,No,POSCTL,615.0,5.593179,19.54993,113.0,True,False,False
AUTO.LAND,Land,1,No,None,None,No,AUTO.LAND,0.0,0.17173043,12.912375,88.0,True,False,False
OFFBOARD,Flying,1,No,None,None,No,AUTO.RTL,550.0,31.109678,3.0238523,93.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,OFFBOARD,600.0,0.1651516,12.9358015,40178.0,True,False,False
AUTO.LAND,Arm,1,No,None,None,No,AUTO.RTL,550.0,0.14373575,12.863806,91.0,True,False,False
OFFBOARD,Takeoff,1,No,None,None,No,POSCTL,600.0,34.6859191,11.266888,103.0,True,False,False
AUTO.LAND,Land,1,No,None,None,No,POSCTL,550.0,0.0099659999999985,12.9833555,95.0,True,False,False
OFFBOARD,Hover,1,No,None,None,No,OFFBOARD,600.0,0.06814943,12.94789,84.0,True,False,False
OFFBOARD,Hover,1,No,None,None,No,AUTO.LAND,615.0,0.22466243,12.860012,87.0,True,False,False
OFFBOARD,Takeoff,1,No,None,None,No,OFFBOARD,260.0,0.1610928,12.931806,80.0,True,False,False
